[2024-12-30 16:21:23] This is codeql database index-files --working-dir=. --include-extension=.htm --include-extension=.html --include-extension=.xhtm --include-extension=.xhtml --include-extension=.vue --size-limit 10m --language html -- /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln
[2024-12-30 16:21:23] Log file was started late.
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/dbhelpers...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/physlocation...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/logs...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/cdn...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/profile...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/asn...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/cachegroupparameter...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/systeminfo...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/apitenant...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/cachesstats...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/deliveryservicerequests...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/api...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/parameter...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/crconfig...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/swaggerdocs...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/swaggerdocs/v13...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/swaggerdocs/v13/swaggerspec-server...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/tocookie...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/federations...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/origin...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/routing...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/routing/middleware...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/monitoring...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/invalidationjobs...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/servicecategory...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/steering...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/coordinate...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/steeringtargets...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/profileparameter...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/dbdump...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/login...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/crstats...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/servercapability...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/vault...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/cdnnotification...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_stats...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_stats/influxdb...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_stats/influxdb_tools...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_stats/influxdb_tools/sync...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_stats/influxdb_tools/create...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/tc-health-client...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/tc-health-client/util...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/tc-health-client/config...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/tc-health-client/testing...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/tc-health-client/testing/tests...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/tc-health-client/testing/tests/hcutil...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/tc-health-client/sar...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/tc-health-client/tmagent...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/lib...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/lib/go-tc...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/lib/go-tc/totest...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/lib/go-tc/tovalidate...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/lib/go-tc/totestv4...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/lib/go-rfc...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/lib/go-rfc/ldap...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/lib/go-log...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/lib/go-atscfg...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/lib/go-nagios...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/lib/varnishcfg...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/lib/go-llog...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/lib/go-util...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/lib/go-util/assert...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/infrastructure...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/infrastructure/cdn-in-a-box...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/infrastructure/cdn-in-a-box/enroller...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/infrastructure/cdn-in-a-box/varnish...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/t3c-check-refs...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/t3c-check-refs/config...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/t3c-check...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/t3c...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/t3c-diff...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/t3c-tail...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/testing...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/testing/ort-tests...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/testing/ort-tests/util...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/testing/ort-tests/config...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/testing/ort-tests/tcdata...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/t3c-update...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/t3c-update/config...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/t3c-apply...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/t3c-apply/util...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/t3c-apply/config...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/t3c-apply/torequest...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/t3c-request...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/t3c-request/config...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/t3cutil...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/t3cutil/toreq...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/t3cutil/toreq/torequtil...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/t3cutil/toreq/toreqold...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/t3c-preprocess...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/t3c-preprocess/util...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/t3c-generate...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/t3c-generate/update-to-client...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/t3c-generate/config...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/t3c-generate/plugin...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/t3c-generate/cfgfile...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/cache-config/t3c-check-reload...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/vendor...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/vendor/github.com...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/vendor/github.com/fsnotify...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/vendor/github.com/fsnotify/fsnotify...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/vendor/github.com/lestrrat-go...
